 0.22083333 	0.513	0.493333333	0.742531167	0.751748
 0.60833333 	0.4	0.306666667	0.718535	0.711157
 0.32500000 	0.594	0.573333333	0.7598195	0.77114
 0.42916667 	0.733333333	0.32	0.826957667	0.82197
 0.24583333 	0.546333333	0.566666667	0.7851575	0.7941445
 0.56250000 	0.591666667	0.706666667	0.733111	0.722969
 0.81666667 	0.45	0.733333333	0.8760765	0.8824915
 0.89583333 	0.575	0.553333333	1.011985	1.03552
 0.60000000 	0.441666667	0.44	0.725399	0.7197655
 0.90416667 	0.566666667	0.793333333	1.022335167	0.985373
 0.63750000 	0.4	0.293333333	0.762650667	0.777879
 0.73750000 	0.458333333	0.6	0.914602833	0.896762
 0.30833333 	0.638	0.52	0.772380667	0.7677795
 0.48750000 	0.5	0.426666667	0.796413	0.8119755
 0.99166667 	0.05	-0.326666667	0.820615167	0.8091475
 0.46250000 	0.591666667	0.326666667	0.824862	0.8110135
 0.18750000 	0.588	0.573333333	0.749933	0.761409
 0.50000000 	0.533333333	0.52	0.817003833	0.8068615
 1.00000000 	0.05	0.02	0.8183475	0.812109
 0.26250000 	0.629666667	0.56	0.784237	0.7999885
 0.49166667 	0.508333333	0.466666667	0.800865167	0.828529
 0.10833333 	1.038	0.58	0.902254667	0.8885535
 0.55833333 	0.6	0.7	0.728568333	0.7270925
 0.56666667 	0.583333333	0.673333333	0.729934	0.7172715
 0.96666667 	0.1	-0.013333333	0.718074167	0.7349215
 0.22500000 	0.513	0.48	0.746581667	0.7617985
 0.68750000 	0.358333333	0.426666667	0.813159333	0.80569
 0.77500000 	0.475	0.626666667	0.942411333	0.9097475
 0.90000000 	0.575	0.706666667	1.022161667	1.009777
 0.40833333 	0.725	0.34	0.831005333	0.8199625
 0.82916667 	0.45	0.8	0.912607667	0.922395
 0.85833333 	0.508333333	0.44	0.972082167	0.978619
 0.32916667 	0.585666667	0.573333333	0.762281167	0.7768295
 0.69583333 	0.35	0.433333333	0.813333833	0.8453045
 0.02916667 	1.479	0.92	0.837254333	0.902574
 0.35416667 	0.594	0.64	0.818563	0.832334
 0.13333333 	0.988	0.62	0.930215	0.969381
 0.29583333 	0.663	0.526666667	0.784006	0.7822725
 0.86666667 	0.525	0.486666667	0.977195333	0.993526
 0.93333333 	0.5	0.986666667	0.986446333	0.9447525
 0.97916667 	0.05	-0.226666667	0.774664667	0.817544
 0.12083333 	1.038	0.613333333	0.876350667	0.9038235
 0.11666667 	1.038	0.573333333	0.885438	0.8787475
 0.27916667 	0.663	0.62	0.798521833	0.797652
 0.24166667 	0.529666667	0.58	0.774649167	0.8031285
 0.38750000 	0.675	0.446666667	0.820045667	0.800015
 0.02500000 	1.479	0.953333333	0.823682833	0.8538485
 0.75000000 	0.475	0.613333333	0.909947333	0.9639
 0.99583333 	0.05	-0.2	0.817816333	0.828916
 0.89166667 	0.575	0.48	1.010140667	1.0217085
 0.77916667 	0.475	0.586666667	0.928438	0.876269
 0.75416667 	0.475	0.666666667	0.932326667	0.940101
 0.05000000 	1.418333333	1.253333333	0.96513	0.9617345
 0.66666667 	0.383333333	0.573333333	0.801775667	0.7874295
 0.84166667 	0.466666667	0.666666667	0.937228833	0.938072
 0.03750000 	1.479	1.006666667	0.901860167	0.9400285
 0.85416667 	0.491666667	0.386666667	0.958359167	0.979241
 0.82500000 	0.45	0.74	0.896115333	0.92145
 0.43750000 	0.75	0.333333333	0.821528167	0.8409165
 0.22916667 	0.513	0.48	0.751786667	0.7716035
 0.59583333 	0.475	0.493333333	0.725028667	0.7192675
 0.95833333 	0.216666667	0.08	0.744648833	0.720987
 0.70833333 	0.375	0.373333333	0.877033833	0.9326675
 0.65833333 	0.4	0.48	0.795745667	0.80635
 0.46666667 	0.566666667	0.333333333	0.816666	0.804539
 0.28333333 	0.663	0.6	0.796497	0.784159
 0.30416667 	0.654666667	0.526666667	0.780266	0.76538
 0.30000000 	0.663	0.526666667	0.783377167	0.7694895
 0.36666667 	0.594	0.586666667	0.816252	0.8147305
 0.76250000 	0.475	0.62	0.949154833	0.9516675
 0.25416667 	0.579666667	0.533333333	0.7921965	0.7871055
 0.68333333 	0.366666667	0.42	0.818008333	0.7964865
 0.79583333 	0.45	0.84	0.895241667	0.8673865
 0.37916667 	0.623	0.466666667	0.8176195	0.8369385
 0.17083333 	0.588	0.633333333	0.740359333	0.775979
 0.08750000 	1.104666667	0.86	0.830124833	0.86078
 0.87500000 	0.533333333	0.54	0.9861765	0.992245
 0.23333333 	0.513	0.506666667	0.761716667	0.7715925
 0.67916667 	0.375	0.426666667	0.809704167	0.812342
 0.57500000 	0.55	0.653333333	0.717732833	0.7012425
 0.38333333 	0.65	0.446666667	0.825022167	0.8011925
 0.63333333 	0.4	0.253333333	0.749669167	0.768693
 0.06250000 	1.354666667	1.14	0.970794833	0.912849
 0.11250000 	1.038	0.566666667	0.902715167	0.861751
 0.57916667 	0.533333333	0.673333333	0.710490667	0.707144
 0.51666667 	0.591666667	0.646666667	0.802765833	0.791413
 0.74166667 	0.466666667	0.546666667	0.908862	0.903394
 0.85000000 	0.483333333	0.36	0.945549833	0.981586
 0.29166667 	0.663	0.526666667	0.786878	0.789036
 0.66250000 	0.391666667	0.533333333	0.802411333	0.791116
 0.71666667 	0.391666667	0.353333333	0.918243167	0.9029575
 0.62916667 	0.4	0.26	0.730995833	0.7769735
 0.98750000 	0.05	-0.333333333	0.821017	0.816979
 0.83333333 	0.45	0.84	0.925908833	0.9461335
 0.94583333 	0.483333333	0.933333333	0.896596167	0.7680785
 0.28750000 	0.663	0.56	0.7932145	0.778823
 0.44583333 	0.741666667	0.306666667	0.835317333	0.831105
 0.98333333 	0.05	-0.32	0.8022055	0.8273225
 0.91666667 	0.533333333	0.82	0.98944	0.991781
 0.52500000 	0.6	0.673333333	0.7782895	0.753665
 0.53750000 	0.6	0.72	0.7510755	0.718444
 0.41666667 	0.725	0.293333333	0.822912333	0.835963
 0.49583333 	0.516666667	0.5	0.814689833	0.810507
 0.78750000 	0.466666667	0.62	0.894531333	0.9056995
 0.19583333 	0.588	0.553333333	0.752879167	0.7401965
 0.91250000 	0.541666667	0.826666667	0.992473667	1.000676
 0.45000000 	0.716666667	0.3	0.839991	0.8356015
 0.44166667 	0.75	0.32	0.826656833	0.8479515
 0.69166667 	0.35	0.44	0.8048395	0.837825
 0.48333333 	0.508333333	0.413333333	0.797608333	0.803565
 0.74583333 	0.475	0.56	0.9031135	0.929686
 0.18333333 	0.588	0.6	0.759963833	0.7458865
 0.64166667 	0.4	0.32	0.774515167	0.7787485
 0.53333333 	0.6	0.706666667	0.753872167	0.745362
 0.80000000 	0.45	0.833333333	0.885178	0.8722115
 0.75833333 	0.475	0.653333333	0.944562333	0.9434635
 0.31250000 	0.621333333	0.526666667	0.767549667	0.763755
 0.55416667 	0.6	0.68	0.723883667	0.7397405
 0.96250000 	0.15	0.02	0.728951667	0.710042
